79854,2014
57400,2013
10505,2012
26622,2012
7517,2010
79853,2010
21686,2009
53309,2009
62450,2009
77034,2009
3815,2008
73993,2008
21246,2007
46674,2006
8360,2003
59266,2003
68691,2002
2386,1999
3062,1999
81453,1995
44632,1991
13641,1986
29614,1986
14387,1985
21887,1985
6193,1984
35370,1984
59270,1984
26620,1981
5604,1980
60790,1979
9813,1977
10870,1977
27919,1976
42962,1976
10355,1975
29315,1973
51713,1972
20359,1971
23540,1971
40359,1971
37115,1970
53884,1969
70748,1969
96039,1969
21565,1967
57377,1967
38439,1965
21882,1964
43984,1964
48738,1964
29059,1962
46070,1961
17400,1958
65116,1957
30953,1952
82192,1952
8567,1951
12078,1951
21163,1951
44775,1951
20358,1950
37038,1950
9896,1949
59350,1948
86311,1948
17188,1945
20405,1945
24398,1945
35837,1945
65112,1944
37968,1943
84270,1943
36873,1942
18841,1941
53949,1941
49344,1940
38464,1939
13636,1938
40551,1937
57422,1936
65348,1936
16663,1935
49345,1935
56152,1933
1237,1932
13638,1929
13639,1929
50503,1929
13637,1927
69620,1927
33872,1925
38166,1923
84484,1921
5200,1920
12609,1920
50938,1920
11560,1918
26836,1918
13640,1917
37180,1917
37768,1917
7170,1916
14386,1915
35827,1915
85776,1914
5169,1913
15042,1913
13635,1910
37769,1909
68915,1909
47723,1908
68383,1907
12704,1906
51725,1906
9178,1905
47771,1905
84178,1905
71391,1904
16666,1903
37762,1903
19784,1901
40549,1898
13634,1897
86561,1897
47758,1896
78852,1896
51717,1895
78812,1895
54513,1894
16858,1893
18183,1893
22914,1893
24451,1892
47006,1892
13031,1891
3816,1889
8773,1889
476,1888
46675,1888
78623,1888
45256,1887
21782,1885
85845,1885
47756,1884
23407,1883
59616,1882
65347,1882
22723,1881
3823,1878
18490,1878
14133,1877
16043,1877
13845,1876
26694,1873
20327,1871
38418,1871
6501,1869
74366,1868
30759,1867
69623,1866
15693,1865
5602,1863
51473,1863
17032,1862
83090,1862
26450,1861
21249,1860
40160,1860
75199,1860
46868,1858
38465,1855
18230,1854
63798,1853
10228,1852
96049,1851
46962,1850
33232,1849
29313,1848
47769,1848
2847,1846
19203,1846
62449,1846
11857,1844
53820,1844
15148,1843
43979,1843
46642,1842
82187,1842
56456,1841
55082,1839
7168,1837
28574,1836
60896,1836
14388,1835
9814,1834
14385,1833
21136,1833
69652,1832
84333,1832
86337,1832
756,1831
4590,1831
29377,1830
42479,1830
83177,1830
11846,1826
15043,1826
18842,1826
34080,1826
16837,1825
8955,1824
77030,1824
3817,1823
15802,1823
18844,1823
54807,1823
76306,1823
37192,1822
78622,1821
38909,1819
3822,1818
10871,1818
27337,1818
37766,1818
44239,1818
62451,1818
29603,1815
53307,1815
19261,1814
53318,1814
29807,1812
29893,1812
69805,1812
92882,1812
384,1811
21091,1810
25283,1808
10356,1807
26617,1807
73590,1806
19785,1805
61903,1804
21886,1803
78516,1802
82191,1800
46780,1799
92881,1799
81417,1798
94504,1798
538,1797
86281,1797
30043,1796
53885,1794
52927,1793
62521,1793
51687,1791
66066,1791
72524,1791
35844,1790
50529,1788
62550,1787
79226,1787
29402,1786
29895,1786
84331,1786
51683,1785
35829,1783
66061,1783
3818,1782
12151,1781
76298,1781
81980,1781
21877,1779
37065,1779
64950,1779
79566,1779
41384,1778
25342,1777
8992,1776
20364,1776
21874,1776
95445,1775
13643,1773
18643,1773
19282,1773
70671,1773
84402,1773
13230,1772
70565,1772
16044,1771
23487,1770
48739,1769
20353,1768
82731,1768
38470,1767
3549,1766
24403,1766
4788,1765
10225,1764
55485,1764
71311,1764
4253,1763
32124,1763
59472,1763
21164,1762
73498,1759
26835,1758
62443,1758
15694,1757
12707,1755
5439,1754
23646,1754
29060,1754
32804,1754
51311,1754
81,1753
45136,1753
88878,1753
38414,1751
46676,1751
91851,1750
76858,1749
52080,1748
25514,1747
44643,1747
68588,1747
13033,1746
29607,1746
48737,1746
51679,1746
8690,1745
21092,1745
23662,1745
50504,1744
65117,1744
71130,1744
19786,1743
59271,1742
29742,1741
51417,1741
78454,1740
61907,1739
52928,1738
56154,1738
7147,1737
39061,1737
35135,1736
68939,1736
73619,1735
45342,1734
70763,1734
16045,1733
26830,1732
35849,1732
84289,1732
3551,1731
3821,1731
18843,1731
20415,1731
22734,1731
52140,1731
55466,1731
43952,1730
64832,1729
94720,1729
68582,1728
3550,1727
11515,1727
61910,1726
66051,1726
4333,1725
29174,1725
19101,1724
61908,1724
28579,1723
15691,1722
39382,1720
73382,1720
82732,1720
42963,1719
81298,1719
11518,1718
11863,1717
40552,1717
59351,1717
82733,1717
25516,1716
62438,1716
79203,1716
80632,1716
29613,1715
47724,1715
81419,1715
70335,1714
96569,1713
40363,1712
82366,1712
27143,1711
51680,1711
11862,1710
42960,1710
68946,1710
4750,1709
15695,1709
27000,1708
52977,1708
1613,1707
9597,1706
25949,1706
61906,1706
20304,1705
5503,1704
29396,1704
68943,1704
96040,1704
29316,1703
83666,1702
86335,1702
9189,1701
48125,1700
73500,1700
14619,1699
51682,1699
14384,1698
44776,1698
24841,1697
51349,1696
58899,1696
25300,1695
48703,1695
40140,1694
16083,1693
38167,1693
65421,1693
9891,1692
14615,1692
21696,1690
28577,1689
30946,1689
33010,1689
84774,1689
10264,1688
10504,1688
31645,1687
48704,1686
49769,1686
90944,1685
7660,1684
17399,1684
68016,1684
74540,1684
80904,1684
10506,1683
6557,1682
40548,1682
53481,1682
83591,1682
3820,1680
21785,1680
24239,1680
10578,1679
13030,1679
15696,1679
20420,1679
5259,1678
14268,1677
16332,1676
36706,1676
385,1675
16795,1675
391,1674
21532,1674
33576,1673
16445,1672
59617,1671
81178,1671
18461,1670
37113,1670
47529,1670
52929,1670
78624,1670
389,1669
65028,1669
68740,1669
7473,1667
61909,1667
1862,1666
51681,1666
13893,1665
26379,1665
59649,1665
62441,1665
5150,1664
71488,1664
52974,1663
68945,1663
21878,1662
33404,1662
45380,1662
45858,1661
66055,1661
68944,1661
4340,1660
24525,1659
26457,1659
33902,1659
51727,1657
29327,1656
79562,1656
8669,1654
28071,1654
36464,1653
48705,1653
48005,1652
51346,1652
5689,1651
21566,1651
61905,1651
31699,1650
61904,1649
380,1648
65029,1648
38560,1647
41198,1646
33505,1645
47818,1644
59922,1644
21550,1643
35148,1643
59460,1643
65111,1643
85777,1643
91478,1643
95008,1643
45255,1642
5506,1641
10872,1641
12274,1641
50505,1641
94505,1638
55112,1637
21885,1636
29721,1635
46779,1635
5601,1633
6190,1633
61699,1633
89404,1633
50937,1632
73992,1632
12272,1631
83870,1631
16154,1630
17147,1630
41012,1629
49068,1629
83522,1629
9217,1628
21093,1628
29897,1628
43016,1628
68942,1628
19217,1627
23653,1627
29889,1627
25179,1626
36007,1626
22918,1624
47838,1624
76859,1624
83871,1624
34081,1623
35729,1623
40364,1623
49771,1623
47393,1622
82013,1622
87816,1622
20319,1621
87454,1621
63158,1620
68940,1620
42918,1618
51835,1618
45343,1617
11859,1616
62442,1616
81978,1616
21549,1615
83169,1615
5261,1614
5706,1614
30756,1614
25992,1613
54958,1612
33369,1611
61902,1611
10354,1610
56157,1610
8670,1609
16051,1609
26001,1609
29615,1608
48725,1608
14573,1607
62553,1607
25174,1606
70661,1606
7148,1605
76910,1605
96972,1604
3241,1603
17190,1603
18182,1603
37416,1603
41360,1603
14644,1602
10599,1601
15590,1600
27299,1600
43978,1600
47490,1600
3381,1599
21756,1599
50748,1599
79565,1599
7650,1598
71493,1598
8956,1597
14067,1597
22088,1597
26621,1596
56155,1596
4699,1595
11352,1595
15016,1595
26260,1595
46782,1595
11861,1594
21879,1594
53886,1594
82751,1594
19787,1593
25303,1593
37400,1593
47772,1593
78951,1593
81801,1593
10357,1591
14383,1591
29380,1591
12152,1590
50351,1590
68698,1590
84092,1590
11832,1589
33270,1589
68941,1589
96391,1589
21757,1588
49775,1588
83190,1588
13075,1587
29881,1587
89244,1587
16829,1585
52930,1585
77032,1585
69624,1584
94721,1584
12977,1583
23702,1583
53308,1583
77031,1583
16750,1582
82200,1582
26043,1581
78621,1580
86252,1580
32178,1578
45407,1578
46423,1578
49773,1578
30761,1577
9596,1576
79601,1576
14831,1575
26616,1575
94002,1575
96038,1575
11247,1574
26449,1574
53950,1574
21758,1573
27145,1573
18491,1572
35842,1572
47749,1572
45150,1571
9229,1570
16243,1570
66705,1570
85707,1570
26834,1569
47725,1569
48761,1569
79383,1568
405,1567
29376,1567
37922,1567
39654,1567
4553,1566
38466,1566
21759,1565
30468,1565
27144,1563
59245,1563
76296,1563
89405,1563
71494,1562
37418,1561
55465,1561
96048,1561
25340,1560
52931,1560
2324,1559
21764,1559
38147,1559
46852,1559
19024,1558
32184,1558
84094,1558
21564,1557
29791,1557
51651,1556
21890,1555
29033,1555
67985,1555
85706,1555
3552,1554
4633,1554
16667,1554
16818,1554
18227,1554
21880,1554
59923,1554
7705,1553
12377,1553
38416,1553
47101,1553
92883,1553
5201,1551
51723,1551
85825,1551
51706,1550
53271,1550
67984,1550
89784,1550
4751,1548
30743,1548
64951,1548
77033,1548
11421,1547
26263,1547
93055,1547
53828,1546
62953,1546
39657,1545
64432,1545
81981,1545
83858,1544
51269,1543
2373,1542
22688,1542
43951,1542
18018,1541
54984,1540
63797,1540
81766,1540
132,1539
12079,1539
28241,1539
37181,1539
4334,1538
12075,1538
52932,1538
85826,1538
59280,1537
43013,1536
46926,1536
94725,1536
30949,1535
39556,1535
11860,1534
19058,1534
26271,1534
27920,1534
36547,1534
37066,1534
38401,1534
52759,1534
26221,1533
43413,1532
44637,1532
78896,1532
86508,1532
86965,1532
16809,1531
82098,1531
20365,1530
20373,1530
82182,1530
131,1529
1934,1529
38153,1529
21248,1528
30494,1528
54514,1528
85666,1528
89546,1528
17149,1527
23647,1527
24843,1527
79567,1527
29378,1526
78629,1526
86361,1526
14166,1524
15147,1523
24452,1522
29374,1522
38168,1522
48804,1522
30529,1520
40553,1520
44642,1520
68589,1520
84336,1520
85844,1520
5683,1519
14380,1519
38114,1519
55486,1519
13876,1518
26339,1518
37112,1518
4803,1517
17398,1517
25304,1517
95735,1517
3258,1516
26208,1516
50506,1516
68587,1516
73625,1515
19100,1514
23710,1514
79370,1512
83170,1512
5707,1511
7149,1511
11510,1511
35543,1511
54512,1510
62545,1510
60817,1509
37231,1508
39704,1508
69619,1508
3383,1507
11847,1507
29806,1507
59670,1507
82185,1507
23649,1506
35824,1506
79204,1506
82001,1506
52469,1505
95446,1505
3548,1504
44644,1504
45424,1504
76037,1504
25888,1503
46669,1503
24519,1502
35728,1502
38640,1502
48736,1502
48740,1502
65346,1502
21682,1501
83639,1501
8954,1499
45157,1499
45382,1499
56158,1499
74181,1499
94247,1499
477,1498
38487,1498
74185,1498
82339,1498
70764,1497
91495,1497
11841,1496
20978,1496
37417,1496
39260,1496
15818,1495
28246,1494
51858,1494
55467,1494
14379,1493
20628,1493
35071,1492
66060,1492
87053,1492
96602,1491
10390,1490
30758,1490
37938,1490
47744,1490
17606,1489
26041,1489
59272,1489
82649,1489
24611,1488
43490,1488
86559,1488
24178,1487
47488,1487
5776,1485
14382,1485
21374,1485
29602,1484
49346,1484
59748,1484
62551,1484
7917,1483
20350,1483
37906,1482
9598,1481
12984,1481
77027,1481
6430,1480
8668,1480
16841,1480
18795,1480
33509,1479
71458,1479
19268,1478
51834,1478
119,1477
29612,1477
40061,1477
18682,1476
53876,1476
9533,1475
9974,1475
15256,1475
38449,1474
45440,1474
5605,1473
14171,1473
21108,1472
81454,1472
6498,1470
12169,1470
32785,1470
36453,1470
71963,1470
25069,1469
19783,1468
21094,1468
8262,1467
86338,1467
91850,1467
29755,1466
47719,1466
1188,1465
10873,1465
45149,1465
16377,1464
35845,1464
41383,1464
45151,1464
86507,1464
755,1463
20320,1463
26393,1463
82118,1463
23256,1462
26394,1462
70663,1462
38639,1461
91875,1461
4336,1460
36707,1460
39672,1460
83017,1460
83043,1460
8993,1459
16649,1459
43014,1459
55378,1459
11361,1458
50341,1458
28356,1457
29317,1457
39776,1457
42961,1457
13644,1456
35150,1456
57466,1456
36713,1455
45254,1455
14381,1454
44777,1454
81460,1454
13036,1453
33596,1453
39573,1453
46074,1453
53336,1453
65027,1453
83093,1453
8117,1452
35624,1452
60775,1452
6522,1451
29142,1451
58475,1451
66551,1451
5705,1449
36711,1449
38174,1449
74541,1449
34112,1448
35715,1448
62432,1448
9897,1447
25515,1447
47530,1447
62630,1447
70960,1447
87455,1447
93969,1447
95007,1447
5464,1446
24397,1446
21106,1445
47768,1445
91852,1445
92229,1445
2374,1444
37501,1444
38614,1444
51719,1444
59352,1444
9002,1443
35625,1443
62544,1443
69246,1443
3866,1442
19009,1442
35236,1442
84206,1442
96050,1442
8957,1441
81410,1441
19281,1440
25104,1440
45428,1440
79684,1440
82003,1440
83391,1440
82,1439
24450,1439
46641,1439
51481,1439
493,1438
3868,1438
53382,1438
59244,1438
75197,1438
91300,1438
13333,1437
81430,1437
95208,1437
1998,1436
4337,1436
10869,1436
12135,1436
12143,1436
21184,1436
37081,1436
38559,1436
45037,1436
81455,1436
96971,1436
46837,1435
60792,1435
84186,1435
8991,1434
44537,1434
53821,1434
65109,1434
83114,1434
4335,1433
5883,1433
13890,1433
24447,1433
35682,1433
78458,1433
14513,1432
35626,1432
28261,1431
44240,1431
59618,1431
11351,1430
18193,1429
33871,1429
39389,1429
35151,1428
44824,1428
41011,1427
53948,1427
71879,1427
79970,1427
15804,1426
27147,1426
5701,1425
29395,1425
45152,1425
56701,1425
28568,1424
35957,1424
59246,1424
59621,1424
3240,1423
48165,1423
78625,1423
79592,1423
87453,1423
7171,1422
12150,1422
14269,1422
22193,1422
47755,1422
7167,1421
9023,1421
32677,1421
37320,1421
44697,1421
390,1420
33845,1420
41068,1420
27393,1419
33368,1419
44823,1419
56437,1419
4482,1418
5846,1418
9097,1418
12086,1418
23408,1418
41013,1418
42945,1417
86445,1417
15940,1416
45340,1416
45344,1416
5186,1415
22592,1414
54195,1414
79056,1414
86960,1414
30983,1413
50946,1413
94722,1413
3263,1412
11375,1412
39064,1412
50354,1412
402,1411
49376,1411
50372,1411
76805,1411
96603,1411
11858,1410
21881,1410
43518,1410
50973,1410
83490,1410
6500,1409
14271,1409
21697,1409
28844,1409
35627,1409
62548,1409
76287,1409
33588,1408
35628,1408
46912,1408
60610,1408
82202,1408
3553,1407
4752,1407
4132,1406
23409,1406
34178,1406
43414,1406
53502,1406
93983,1406
13186,1405
25103,1405
30742,1405
22923,1404
28249,1404
50019,1404
59920,1404
5708,1403
47726,1403
62423,1403
63919,1403
13427,1402
28256,1402
53383,1402
71321,1402
77687,1402
78451,1402
91301,1402
47511,1401
51270,1401
91664,1401
6243,1400
7519,1400
33405,1400
35932,1400
37412,1400
81422,1400
81657,1400
10624,1399
35629,1399
48371,1399
47371,1398
83167,1398
5342,1397
10367,1397
79170,1397
94074,1397
16842,1396
17155,1396
35241,1396
38415,1396
48806,1396
71320,1396
22617,1395
33847,1395
39773,1395
84773,1395
2314,1394
14654,1394
41150,1394
42880,1394
71885,1394
96737,1394
12610,1393
85224,1393
28576,1392
37156,1392
44812,1392
83040,1392
21576,1391
63300,1391
1987,1390
7516,1390
32792,1390
34589,1390
35851,1390
46778,1390
47500,1390
76860,1390
78620,1390
86560,1390
16966,1389
27298,1389
33011,1389
51975,1389
53877,1389
54827,1389
314,1388
3242,1388
25102,1388
26369,1388
48712,1388
49341,1388
56142,1388
17082,1387
35237,1387
35630,1387
38176,1387
44808,1387
87659,1387
25105,1386
746,1385
3362,1385
14939,1385
41794,1385
72143,1385
9644,1384
16227,1384
17689,1384
19788,1384
84399,1384
94724,1384
18487,1383
24506,1383
32934,1383
39711,1383
47748,1383
50507,1383
51887,1383
55484,1383
96973,1383
3243,1382
5869,1382
15690,1382
31053,1382
47851,1382
53317,1382
68581,1382
84392,1382
85571,1382
86019,1382
22919,1381
42964,1381
58900,1381
68960,1381
70762,1381
81649,1381
21567,1380
24312,1380
25306,1380
26264,1380
33846,1380
71882,1380
84006,1380
92706,1380
15697,1379
35631,1379
7916,1378
18681,1378
40547,1378
52191,1378
71948,1378
82012,1378
96389,1378
7922,1377
5181,1376
50025,1376
54806,1376
54983,1376
94723,1376
5465,1375
44242,1375
51718,1375
65443,1375
70804,1375
81437,1375
5600,1374
6554,1374
13025,1374
32679,1374
46677,1374
49187,1374
19981,1373
33507,1373
51833,1373
54808,1373
56053,1373
71457,1373
76729,1373
6466,1372
38169,1372
59247,1372
1261,1371
15082,1371
15784,1371
16662,1371
37114,1371
47447,1371
48631,1371
52947,1371
89406,1371
84386,1370
87875,1370
91496,1370
8266,1369
71920,1369
81415,1369
2325,1368
4748,1368
7914,1368
31687,1368
35632,1368
40161,1368
71318,1368
86556,1368
17397,1367
28344,1367
43075,1367
53887,1367
79030,1367
5466,1366
9595,1366
29825,1366
41361,1366
51710,1366
52770,1366
71306,1365
4137,1364
7133,1364
29061,1364
33825,1364
37221,1364
94988,1364
5343,1363
18492,1363
41244,1363
50655,1363
73468,1363
76305,1363
92902,1363
93984,1363
4338,1362
5690,1362
30872,1362
71609,1362
87815,1362
16088,1361
22929,1361
24518,1361
80905,1361
82636,1361
96411,1361
9216,1360
10507,1360
13955,1360
61886,1360
71087,1360
82677,1360
12376,1359
40060,1359
50940,1359
84323,1359
86562,1359
87031,1359
5710,1358
11851,1358
54980,1358
64477,1358
13805,1357
52002,1357
53587,1357
79584,1357
7981,1356
35633,1356
45153,1356
53335,1356
73469,1356
76570,1356
14238,1355
29278,1355
32789,1355
38463,1355
40970,1355
55712,1355
4019,1354
14187,1354
38675,1354
88874,1354
29288,1353
73624,1353
17713,1352
38161,1352
46847,1352
73470,1352
97112,1352
97113,1352
21582,1351
28245,1351
52081,1351
71209,1351
76999,1351
4147,1350
6499,1350
35314,1350
35739,1350
38656,1350
46576,1350
47773,1350
51317,1350
81292,1350
93981,1350
53829,1349
68890,1349
35542,1348
39326,1348
39456,1348
46416,1348
76297,1348
5864,1347
13690,1347
14529,1347
16810,1347
19930,1347
22614,1347
35634,1347
41891,1347
44811,1347
79568,1347
97114,1347
403,1346
24491,1346
32180,1346
33370,1346
39385,1346
43977,1346
45716,1346
54194,1346
18529,1345
20321,1345
21166,1345
25341,1345
41139,1345
50936,1345
82106,1345
83593,1345
86021,1345
92880,1345
96041,1345
96570,1345
19239,1344
34079,1344
50106,1344
61901,1344
79371,1344
81510,1344
16155,1343
26254,1343
33231,1343
35240,1343
40483,1343
50352,1343
97115,1343
37191,1342
50342,1342
21695,1341
26990,1341
37704,1341
39655,1341
57845,1341
96410,1341
26220,1340
29527,1340
33575,1340
51433,1340
62561,1340
64952,1340
89284,1340
93986,1340
2727,1339
12613,1339
32806,1339
38781,1339
46577,1339
59924,1339
70464,1339
74573,1339
5704,1338
14650,1338
19768,1338
45425,1338
50350,1338
79028,1338
5190,1337
68804,1337
757,1336
40352,1336
60776,1336
70000,1336
26615,1335
28962,1335
36287,1335
73471,1335
4554,1334
39707,1334
39708,1334
82801,1334
83651,1334
87456,1334
1023,1333
2426,1333
13359,1333
26389,1333
27414,1333
36454,1333
40358,1333
82097,1333
10389,1332
10500,1332
71132,1332
79989,1332
2015,1331
5268,1331
16874,1331
26016,1331
34082,1331
50592,1331
52971,1331
57401,1331
62097,1331
70784,1331
90949,1331
2323,1330
15149,1330
18530,1330
29763,1330
55088,1330
83590,1330
87685,1330
14333,1329
50591,1329
51919,1329
72307,1329
9895,1328
34071,1328
35635,1328
49992,1328
91494,1328
368,1327
10623,1327
22006,1327
26262,1327
77768,1327
496,1326
9472,1326
24526,1326
48805,1326
93928,1326
55087,1325
87878,1325
44645,1324
46554,1324
54591,1324
1170,1323
8659,1323
26448,1323
73401,1323
78617,1323
26209,1322
38126,1322
39706,1322
62014,1322
40855,1321
8270,1320
24238,1320
30329,1320
35636,1320
40305,1320
47824,1320
47825,1320
71112,1320
25513,1319
35828,1319
50656,1319
62090,1319
62546,1319
16312,1318
22689,1318
25111,1318
35238,1318
43020,1318
54985,1318
83121,1318
89403,1318
14239,1317
52468,1317
57402,1317
57415,1317
59470,1317
2392,1316
12215,1316
38453,1316
46424,1316
81412,1316
89285,1316
1569,1315
15138,1315
37067,1315
44231,1315
81505,1315
81800,1315
83996,1315
93987,1315
95506,1315
9107,1314
9844,1314
29526,1314
46667,1314
51673,1314
55458,1314
77769,1314
82154,1314
83831,1314
88799,1314
10360,1313
20627,1313
32842,1313
51271,1313
3854,1312
14174,1312
31686,1312
35365,1312
47005,1312
79205,1312
14066,1311
39457,1311
53503,1311
68673,1311
12484,1310
24393,1310
24514,1310
25180,1310
32805,1310
35637,1310
38335,1310
5688,1309
15899,1309
21095,1309
24630,1309
39673,1309
43519,1309
47100,1309
56403,1309
85827,1309
86916,1309
1151,1308
29318,1308
29502,1308
47478,1308
50947,1308
65110,1308
70662,1308
86360,1308
26833,1307
39388,1307
77770,1307
81736,1307
1979,1306
28422,1306
29573,1306
39328,1306
51479,1306
57465,1306
76541,1306
5153,1305
8274,1305
11836,1305
26395,1305
41335,1305
53827,1305
12520,1304
12978,1304
27945,1304
33822,1304
35638,1304
45381,1304
79594,1304
80465,1304
13547,1303
38170,1303
39327,1303
81729,1303
16334,1302
33731,1302
38044,1302
89471,1302
8007,1301
27148,1301
30958,1301
35239,1301
35639,1301
38665,1301
50508,1301
5502,1300
9119,1300
38336,1300
53874,1300
66048,1300
96718,1300
10358,1299
19262,1299
21699,1299
47874,1299
59485,1299
77771,1299
83993,1299
55108,1298
65322,1298
22934,1297
36858,1297
84498,1297
85667,1297
15680,1296
18231,1296
19260,1296
20024,1296
25970,1296
39384,1296
46758,1296
66049,1296
17124,1295
52833,1295
83461,1295
87885,1295
89063,1295
11744,1294
39741,1294
41338,1294
50056,1294
79563,1294
3264,1293
21528,1293
35640,1293
46851,1293
50520,1293
412,1292
9240,1292
12275,1292
14267,1292
28707,1292
35727,1292
36006,1292
78502,1292
95178,1292
25704,1291
26042,1291
35738,1291
44023,1291
54397,1291
73598,1291
77772,1291
83478,1291
379,1290
23648,1290
28207,1290
87686,1290
17148,1289
4853,1288
5968,1288
9190,1288
18845,1288
21875,1288
25998,1288
26979,1288
39325,1288
39696,1288
64393,1288
70752,1288
84029,1288
92884,1288
3380,1287
13567,1287
17120,1287
19096,1287
27801,1287
30713,1287
36880,1287
39021,1287
52404,1287
55377,1287
70805,1287
89547,1287
95447,1287
96053,1287
10391,1286
37907,1286
37921,1286
38452,1286
38547,1286
39680,1286
66095,1286
494,1285
4339,1285
16838,1285
21752,1285
23267,1285
26841,1285
41135,1285
46698,1285
53964,1285
60816,1285
74503,1285
82648,1285
3382,1284
6553,1284
9241,1284
11848,1284
21354,1284
35641,1284
43015,1284
54193,1284
64317,1284
85704,1284
86308,1284
23664,1283
36661,1283
54992,1283
81993,1283
4318,1282
9557,1282
10194,1282
16668,1282
19347,1282
25557,1282
38857,1282
46793,1282
77773,1282
26553,1281
43070,1281
43415,1281
